x,y,z,brightness
0.0503739181297886,-0.9987078888971479,0.00670977099873923,5.95
-0.8902057323380451,0.4495127722045866,0.07397311496369581,5.81
-0.4502977692044477,-0.8911159934633374,0.056073213242573805,5.16
0.8389510952578749,0.5402354412078912,-0.06562566440446335,6.41
-0.8925661018924056,0.4493206983248289,0.03790334826217889,4.66
0.5486879516546026,-0.8343716583366235,0.05258771219276628,4.51
-0.9982753157479428,-0.05836144752680113,0.006351016526616384,5.94
-0.893754952233827,0.4351895337406094,0.10868373880273376,6.41
-0.8934466118908553,0.44108386005963773,0.0848420891753688,6.11
-0.06668971078732767,0.9963913210351709,0.052505407729961144,6.19
-0.41199765280724565,-0.8988445251631633,0.1494538512903827,6.26
-0.06408664270125936,0.9966512037003844,-0.050786616247353505,6.52
-0.8966167105057506,0.4417571979430655,-0.030480362651026615,5.92
0.8263047991541598,0.5612048561504851,0.04763914701080376,4.65
-0.5616534524907092,0.827094706954343,0.021441665825584502,5.24
-0.5617736841809228,0.8270129230238619,0.021446512847562056,6.3
-0.43074159844098664,-0.9005391639549625,0.05908375035321593,6.43
0.8241477073502773,0.5652746026717822,0.0352871087444174,5.98
-0.09163304039702513,0.9877741824024803,0.12611720932017476,7.83
0.9024906628887556,-0.43014375981888703,0.02206692745912083,5.13
0.08003894048424211,-0.9966036681362255,0.019362248412315763,6.03
0.5681420340128119,-0.822928429045433,0.0018519872031617043,5.7
-0.41526002325729044,-0.9049193379615995,0.09316708038516101,6.61
-0.994906482714825,-0.08492916764283406,-0.054296658603555495,4.96
-0.41668390364116414,-0.9069780025735565,0.06136307761221428,6.02
-0.9081689210673213,0.410292538989638,0.0830014653897983,6.34
-0.9955396830947442,-0.09410620709585349,0.006690378886775499,5.41
-0.9104188798571827,0.4097952735868007,0.0566153419623324,6.73
-0.8824547338544564,0.4480983688271068,0.14311357221572868,6.31
-0.4030677880131783,-0.910646692898425,0.09087881479929755,6.25
-0.9929799002426319,-0.08731108664952332,-0.07979781865572469,4.86
0.9125516137567715,-0.40884136206413035,0.009914277354334332,5.16
-0.9913204262129928,-0.10907796094315148,0.07338808492783146,6.46
-0.9078454160095492,0.4103053872928306,-0.08640711654099476,6.24
-0.06325308857991979,0.9881767829154492,0.13966278134125132,6.38
-0.8856545106675615,0.45093905027474385,0.11077030591053842,4.98
0.11504659726320066,-0.9917917833586216,0.055797302089652875,4.76
0.5472160344199171,-0.8287159423696425,0.11740740409418636,6.34
0.5976249117682443,-0.8017753286889854,0.0008872089200375206,5.87
-0.559486454761762,0.8158360064578932,0.1462412989033921,6.07
0.05480262006808509,-0.998454539083355,0.009230721397489908,6.23
-0.05429129961955676,0.9984262957628376,-0.014049438242085297,6.15
0.892927074358897,-0.44625152001266205,0.05950479613652787,5.23
0.8948901054010235,-0.43807939764085246,0.08519472177296482,4.88
-0.895819521858766,0.43040693497813104,0.11071248610460747,6.45
-0.9975703100124597,-0.0695382145332032,0.004232410799909493,6.2
-0.8986023238143968,0.43876310145276176,0.0008969051898016911,6.49
0.06902824475811957,-0.9975746056763242,0.008944693138367743,6.35
0.822691025707016,0.5636598800993401,0.07393927094268227,5.58
0.5638521006174543,-0.823356772336596,0.06445489955579282,6.29
-0.5638836582483963,0.8250749477837603,0.03586851683623043,5.97
0.5730648357778723,-0.8101177772443959,0.12371693896746498,6.49
0.0918980509131376,-0.9875076691474507,0.12799746721453287,4.74
0.9958046561308663,0.0762587739696397,-0.05057357235488318,5.84
0.08148154952651486,-0.9964029614267247,0.023278650021232906,6.21
-0.5687023846433907,0.8222045056121369,0.0236082327170514,3.6
-0.9902394547078202,-0.09164384530605395,0.10501060878539314,2.68
-0.9042897256327745,0.4264907228486434,0.019124733698617214,5.91
-0.08418499571687056,0.9964488813747562,-0.001585340073154066,6.14
0.08483500023977912,-0.9963682981489796,0.007296381159357064,6.15
-0.5762765059324932,0.816041786402013,0.04451057802420189,6.18
-0.9942829691088071,-0.0840748314404588,-0.06582400822217944,5.42
0.992128681484442,0.09684202675495193,0.07938703439438802,5.96
0.5799461131595502,-0.8120547366927878,0.0650354552989154,6.31
0.9036233334875998,-0.4244907080401107,-0.05720585603208265,6.26
-0.5769606984638138,0.8167585106226395,-0.004678434955800303,4.9
0.9095346002260274,-0.41330118844264624,0.043919683782750504,5.38
0.9941372935573395,0.09871700775175464,0.04411342130268539,5.5
0.10329936571666655,-0.9925474539156495,0.06464358257473124,6.27
0.9107735073842821,-0.41290562305821843,0.0007514611349955175,6.41
-0.9907744137885197,-0.10551888371549088,0.08504014441104861,4.83
0.5865712430176947,-0.8066056988802228,0.07294808701140697,6.46
0.09967686970566111,-0.9949726161407314,0.009696121685978398,6.58
0.5726115778189597,-0.8146179310458124,-0.09226921136718248,5.93
0.8119263713055879,0.5836969236382463,-0.00857140092329394,5.66
-0.9120777689070494,0.40393919722734595,0.07033682114558543,6.6
0.583525535450964,-0.8108167850824106,-0.04554218380018383,5.79
-0.980111179925017,-0.10935974137137029,0.1655974696460606,2.02
0.8078032768267618,0.5892402659871021,-0.015804268012000217,6.13
-0.9934748676745705,-0.11187502187465323,0.022173560371317912,6.2
0.9903859941705375,0.0644070182722492,0.12242270438163953,5.81
-0.44337408574929454,-0.8879767487741571,0.12213399904389768,6.14
0.9919176754406773,0.11162661832033736,-0.060322659347286256,3.41
0.05689624767201272,-0.994309560400867,0.09006283970805862,5.27
-0.9163302163381613,0.3981940321479904,-0.04219534793533154,6.58
0.1211881321193287,-0.991767818933613,0.04135250852236719,6.02
-0.6001360797299826,0.7993062120853329,-0.030761422725953145,5.12
0.548874525672752,-0.8357140440125586,0.017854739082020524,4.84
0.7989087334414331,0.5992927217615954,-0.050922188430822635,6.31
